IdDate,IdVente,IdBoutique,IdProduit,IdPromotion,Montant du retour,Quantité de retour,Montant des ventes,Quantité de vente,Coût total,Coût unitaire,Prix unitaire,Montant de la remise,Quantité de remise
1/1/2020 0:00,851766,249,1593,10,$0 ,0,$105.56 ,8,$51.12 ,$6.39 ,$13.89 ,$5.56 ,2
1/1/2020 0:00,877986,305,604,10,$0 ,0,"$3,792.40 ",8,"$2,035.20 ",$254.40 ,$499 ,$199.60 ,2
1/1/2020 0:00,1024674,221,1478,10,$0 ,0,"$2,220 ",8,"$1,103.68 ",$137.96 ,$300 ,$180 ,3
1/1/2020 0:00,1036407,212,1343,10,$0 ,0,$223.20 ,8,$82.16 ,$10.27 ,$31 ,$24.80 ,4
1/1/2020 0:00,1074653,202,699,10,$196 ,1,"$1,489.60 ",8,$630.91 ,$90.13 ,$196 ,$78.40 ,2
1/1/2020 0:00,1075868,244,1420,10,$0 ,0,"$1,592 ",8,$732.08 ,$91.51 ,$199 ,$0 ,0
1/1/2020 0:00,1095656,263,35,10,$0 ,0,$729.22 ,8,$391.36 ,$48.92 ,$95.95 ,$38.38 ,2
1/1/2020 0:00,1106868,214,1633,10,$0 ,0,$105.56 ,8,$51.12 ,$6.39 ,$13.89 ,$5.56 ,2
1/1/2020 0:00,1107906,211,937,10,$0 ,0,$600.40 ,8,$290.64 ,$36.33 ,$79 ,$31.60 ,2
1/1/2020 0:00,1162495,240,1488,10,$0 ,0,"$2,220 ",8,"$1,103.68 ",$137.96 ,$300 ,$180 ,3
1/1/2020 0:00,1170208,214,2507,10,$0 ,0,$756.50 ,160,$387.20 ,$2.42 ,$4.74 ,$1.90 ,2
1/1/2020 0:00,1208542,232,591,10,$0 ,0,"$1,740.40 ",8,$934 ,$116.75 ,$229 ,$91.60 ,2
1/1/2020 0:00,1210620,222,824,10,$0 ,0,$90.44 ,8,$48.56 ,$6.07 ,$11.90 ,$4.76 ,2
1/1/2020 0:00,1290057,212,716,10,$0 ,0,"$1,546.60 ",8,$554 ,$69.25 ,$209 ,$125.40 ,3
1/1/2020 0:00,1303689,263,402,10,$0 ,0,"$9,872.40 ",8,"$3,443.04 ",$430.38 ,"$1,299 ",$519.60 ,2
1/1/2020 0:00,1312568,209,432,10,$0 ,0,"$7,598.48 ",16,"$4,077.76 ",$254.86 ,$499.90 ,$399.92 ,4
1/1/2020 0:00,1313183,234,1605,10,$0 ,0,"$2,261.92 ",8,$768.64 ,$96.08 ,$289.99 ,$58.00 ,1
1/1/2020 0:00,1318025,201,253,10,$0 ,0,"$2,392 ",8,"$1,219.52 ",$152.44 ,$299 ,$0 ,0
1/1/2020 0:00,1354135,239,305,10,$0 ,0,"$2,566.20 ",8,"$1,210.40 ",$151.30 ,$329 ,$65.80 ,1
1/1/2020 0:00,1382857,232,736,10,$0 ,0,$920.40 ,8,$434.08 ,$54.26 ,$118 ,$23.60 ,1
1/1/2020 0:00,1429937,208,587,10,$0 ,0,"$17,901 ",8,"$6,083.04 ",$760.38 ,"$2,295 ",$459 ,1
1/1/2020 0:00,1449491,218,615,10,$0 ,0,"$1,832 ",8,$934 ,$116.75 ,$229 ,$0 ,0
1/1/2020 0:00,1497085,304,637,10,$0 ,0,"$1,786.20 ",8,$934 ,$116.75 ,$229 ,$45.80 ,1
1/1/2020 0:00,1498666,250,1467,10,$0 ,0,"$2,408 ",8,"$1,107.36 ",$138.42 ,$301 ,$0 ,0
1/1/2020 0:00,1574335,244,219,10,$0 ,0,"$6,072.40 ",8,"$2,117.76 ",$264.72 ,$799 ,$319.60 ,2
1/1/2020 0:00,1605766,217,136,10,$0 ,0,"$2,589.63 ",8,"$1,287.44 ",$160.93 ,$349.95 ,$209.97 ,3
1/1/2020 0:00,1658291,217,613,10,$0 ,0,"$5,592 ",8,"$2,571.52 ",$321.44 ,$699 ,$0 ,0
1/1/2020 0:00,1680008,213,1453,10,$0 ,0,"$2,064 ",8,$949.20 ,$118.65 ,$258 ,$0 ,0
1/1/2020 0:00,1719001,231,1375,10,$0 ,0,$310.80 ,8,$111.36 ,$13.92 ,$42 ,$25.20 ,3
1/1/2020 0:00,1822617,236,729,10,$0 ,0,$919.60 ,8,$445.12 ,$55.64 ,$121 ,$48.40 ,2
1/1/2020 0:00,1833959,226,590,10,$0 ,0,"$7,792.20 ",8,"$3,675.20 ",$459.40 ,$999 ,$199.80 ,1
1/1/2020 0:00,1861601,297,819,10,$0 ,0,$388.70 ,13,$198.12 ,$15.24 ,$29.90 ,$0 ,0
1/1/2020 0:00,1865009,215,228,10,$269.90 ,1,"$2,159.20 ",8,$963.20 ,$137.60 ,$269.90 ,$0 ,0
1/1/2020 0:00,1869585,233,711,10,$136 ,1,"$1,006.40 ",8,$437.78 ,$62.54 ,$136 ,$81.60 ,3
1/1/2020 0:00,1888875,211,510,10,$0 ,0,"$1,432 ",8,$658.56 ,$82.32 ,$179 ,$0 ,0
1/1/2020 0:00,1892305,214,881,10,$0 ,0,$98.80 ,8,$53.04 ,$6.63 ,$13 ,$5.20 ,2
1/1/2020 0:00,1898785,239,310,10,$0 ,0,"$2,332.20 ",8,"$1,219.52 ",$152.44 ,$299 ,$59.80 ,1
1/1/2020 0:00,1900125,156,281,11,$0 ,0,"$7,912.10 ",9,"$2,650.86 ",$294.54 ,$889 ,$88.90 ,2
1/1/2020 0:00,1921348,205,382,10,$0 ,0,"$2,757.24 ",8,"$1,561.92 ",$195.24 ,$382.95 ,$306.36 ,4
1/1/2020 0:00,1929627,221,14,10,$0 ,0,$590.37 ,8,$285.76 ,$35.72 ,$77.68 ,$31.07 ,2
1/1/2020 0:00,1932308,238,357,10,$0 ,0,"$2,574 ",8,"$1,345.92 ",$168.24 ,$330 ,$66 ,1
1/1/2020 0:00,2008226,263,49,10,$0 ,0,"$1,559.61 ",8,$735.60 ,$91.95 ,$199.95 ,$39.99 ,1
1/1/2020 0:00,2037728,217,272,10,$329 ,1,"$2,500.40 ",8,"$1,174.11 ",$167.73 ,$329 ,$131.60 ,2
1/1/2020 0:00,2038773,297,1487,10,$0 ,0,"$3,417.60 ",13,"$1,596.14 ",$122.78 ,$267 ,$53.40 ,1
1/1/2020 0:00,2055053,247,446,10,$0 ,0,"$3,475.21 ",16,"$1,794.24 ",$112.14 ,$219.95 ,$43.99 ,1
1/1/2020 0:00,2112440,240,377,10,$0 ,0,"$4,432.60 ",8,"$2,203.68 ",$275.46 ,$599 ,$359.40 ,3
1/1/2020 0:00,2122077,235,116,10,$169.99 ,1,"$1,291.92 ",8,$606.69 ,$86.67 ,$169.99 ,$68.00 ,2
1/1/2020 0:00,2194706,208,692,10,$0 ,0,"$1,984 ",8,$657.36 ,$82.17 ,$248 ,$0 ,0
1/1/2020 0:00,2213756,241,354,10,$382.95 ,1,"$5,820.84 ",16,"$2,928.60 ",$195.24 ,$382.95 ,$306.36 ,4
1/1/2020 0:00,2228407,237,453,10,$0 ,0,"$3,632.42 ",16,"$1,875.36 ",$117.21 ,$229.90 ,$45.98 ,1
1/1/2020 0:00,2231938,210,756,10,$0 ,0,$239.20 ,8,$110 ,$13.75 ,$29.90 ,$0 ,0
1/1/2020 0:00,2232115,210,377,10,$0 ,0,"$4,792 ",8,"$2,203.68 ",$275.46 ,$599 ,$0 ,0
1/1/2020 0:00,2268687,234,584,10,$0 ,0,"$1,520 ",8,$503.60 ,$62.95 ,$190 ,$0 ,0
1/1/2020 0:00,2301292,237,1553,10,$0 ,0,"$1,929.60 ",8,$985.92 ,$123.24 ,$268 ,$214.40 ,4
1/1/2020 0:00,2318136,249,426,10,$0 ,0,"$7,898.42 ",16,"$4,077.76 ",$254.86 ,$499.90 ,$99.98 ,1
1/1/2020 0:00,2339073,233,264,10,$0 ,0,"$3,648 ",8,"$1,957.76 ",$244.72 ,$480 ,$192 ,2
1/1/2020 0:00,2361997,249,1477,10,$0 ,0,"$1,975.80 ",8,$982.24 ,$122.78 ,$267 ,$160.20 ,3
1/1/2020 0:00,2389701,225,794,10,$0 ,0,$92.82 ,8,$48.56 ,$6.07 ,$11.90 ,$2.38 ,1
1/1/2020 0:00,2456682,235,1359,10,$0 ,0,$343.92 ,8,$113.92 ,$14.24 ,$42.99 ,$0 ,0
1/1/2020 0:00,2468302,230,320,10,$0 ,0,"$5,592 ",8,"$2,571.52 ",$321.44 ,$699 ,$0 ,0
1/1/2020 0:00,2498036,240,1457,10,$0 ,0,"$1,398.60 ",8,$695.28 ,$86.91 ,$189 ,$113.40 ,3
1/1/2020 0:00,2506025,225,1641,10,$0 ,0,$96.22 ,8,$46.56 ,$5.82 ,$12.66 ,$5.06 ,2
1/1/2020 0:00,2524572,213,440,10,$0 ,0,"$3,519.20 ",16,"$1,794.24 ",$112.14 ,$219.95 ,$0 ,0
1/1/2020 0:00,2590971,203,806,10,$0 ,0,$120.84 ,8,$64.88 ,$8.11 ,$15.90 ,$6.36 ,2
1/1/2020 0:00,2603147,243,541,10,$0 ,0,"$5,172.60 ",8,"$2,571.52 ",$321.44 ,$699 ,$419.40 ,3
1/1/2020 0:00,2626525,249,625,10,$0 ,0,"$7,592.40 ",8,"$3,675.20 ",$459.40 ,$999 ,$399.60 ,2
1/1/2020 0:00,2641476,236,621,10,$0 ,0,"$1,056.40 ",8,$566.96 ,$70.87 ,$139 ,$55.60 ,2
1/1/2020 0:00,2787598,305,9,10,$0 ,0,$431.93 ,8,$244.64 ,$30.58 ,$59.99 ,$47.99 ,4
1/1/2020 0:00,2793149,219,1383,10,$0 ,0,$93.53 ,8,$52.96 ,$6.62 ,$12.99 ,$10.39 ,4
1/1/2020 0:00,2805950,233,768,10,$17.90 ,1,$139.62 ,8,$63.91 ,$9.13 ,$17.90 ,$3.58 ,1
1/1/2020 0:00,2843357,220,818,10,$0 ,0,$92 ,8,$42.32 ,$5.29 ,$11.50 ,$0 ,0
1/1/2020 0:00,2850044,217,604,10,$499 ,1,"$3,992 ",8,"$1,780.80 ",$254.40 ,$499 ,$0 ,0
1/1/2020 0:00,2864751,244,873,10,$0 ,0,$159.30 ,8,$85.52 ,$10.69 ,$20.96 ,$8.38 ,2
1/1/2020 0:00,2915608,211,217,10,$0 ,0,"$5,312.40 ",8,"$2,571.52 ",$321.44 ,$699 ,$279.60 ,2
1/1/2020 0:00,2939533,218,1545,10,$0 ,0,"$1,929.60 ",8,$985.92 ,$123.24 ,$268 ,$214.40 ,4
1/1/2020 0:00,2945627,214,235,10,$0 ,0,"$5,912.60 ",8,"$2,117.76 ",$264.72 ,$799 ,$479.40 ,3
1/1/2020 0:00,2966136,233,272,10,$329 ,1,"$2,632 ",8,"$1,174.11 ",$167.73 ,$329 ,$0 ,0
1/1/2020 0:00,2984296,225,212,10,$0 ,0,"$1,997.26 ",8,"$1,100.80 ",$137.60 ,$269.90 ,$161.94 ,3
1/1/2020 0:00,2986443,236,794,10,$0 ,0,$90.44 ,8,$48.56 ,$6.07 ,$11.90 ,$4.76 ,2
1/1/2020 0:00,2995685,222,755,10,$0 ,0,$193.80 ,8,$104 ,$13 ,$25.50 ,$10.20 ,2
1/1/2020 0:00,3064777,203,578,10,$0 ,0,"$7,592.40 ",8,"$3,675.20 ",$459.40 ,$999 ,$399.60 ,2
1/1/2020 0:00,3144867,234,420,10,$0 ,0,"$7,598.48 ",16,"$4,077.76 ",$254.86 ,$499.90 ,$399.92 ,4
1/1/2020 0:00,3157473,240,1420,10,$0 ,0,"$1,512.40 ",8,$732.08 ,$91.51 ,$199 ,$79.60 ,2
1/1/2020 0:00,3188102,156,693,11,$0 ,0,"$2,015.20 ",9,$682.83 ,$75.87 ,$229 ,$45.80 ,4
1/1/2020 0:00,3191753,232,697,10,$0 ,0,"$1,087.80 ",8,$540.80 ,$67.60 ,$147 ,$88.20 ,3
1/1/2020 0:00,3194651,156,121,11,$0 ,0,"$1,079.91 ",9,$550.53 ,$61.17 ,$119.99 ,$0 ,0
1/1/2020 0:00,3274204,237,1505,10,$0 ,0,"$1,702 ",8,$846.16 ,$105.77 ,$230 ,$138 ,3
1/1/2020 0:00,3291309,234,306,10,$0 ,0,"$2,656.80 ",8,"$1,357.52 ",$169.69 ,$369 ,$295.20 ,4
1/1/2020 0:00,3310091,243,360,10,$0 ,0,"$3,040 ",8,"$1,549.92 ",$193.74 ,$380 ,$0 ,0
1/1/2020 0:00,3310215,226,121,10,$0 ,0,$911.92 ,8,$489.36 ,$61.17 ,$119.99 ,$48.00 ,2
1/1/2020 0:00,3379727,231,168,10,$0 ,0,"$1,006.20 ",8,$474.56 ,$59.32 ,$129 ,$25.80 ,1
1/1/2020 0:00,3381978,202,412,10,$382.95 ,1,"$2,833.83 ",8,"$1,366.68 ",$195.24 ,$382.95 ,$229.77 ,3
1/1/2020 0:00,47128,306,1519,10,$0 ,0,"$4,836 ",16,"$2,280.96 ",$142.56 ,$310 ,$124 ,2
1/1/2020 0:00,134759,306,824,10,$0 ,0,$95.20 ,8,$48.56 ,$6.07 ,$11.90 ,$0 ,0
1/1/2020 0:00,237507,306,644,10,$0 ,0,$584.60 ,8,$322.24 ,$40.28 ,$79 ,$47.40 ,3
1/1/2020 0:00,259360,306,258,10,$489 ,1,"$7,726.20 ",16,"$3,373.05 ",$224.87 ,$489 ,$97.80 ,1
1/1/2020 0:00,284722,306,419,10,$0 ,0,"$11,586.60 ",32,"$6,020.16 ",$188.13 ,$369 ,$221.40 ,3
1/1/2020 0:00,302375,306,621,10,$0 ,0,"$2,168.40 ",16,"$1,133.92 ",$70.87 ,$139 ,$55.60 ,2
1/1/2020 0:00,400721,306,721,10,$0 ,0,"$5,505.60 ",24,"$1,972.08 ",$82.17 ,$248 ,$446.40 ,9
1/1/2020 0:00,452183,306,387,10,$0 ,0,"$5,452.20 ",8,"$2,571.52 ",$321.44 ,$699 ,$139.80 ,1
1/1/2020 0:00,453644,306,12,10,$0 ,0,"$1,196.27 ",16,$571.52 ,$35.72 ,$77.68 ,$46.61 ,3
1/1/2020 0:00,456567,306,713,10,$160 ,1,"$1,184 ",8,$515.06 ,$73.58 ,$160 ,$96 ,3
1/1/2020 0:00,604671,306,809,10,$0 ,0,$303.24 ,8,$162.72 ,$20.34 ,$39.90 ,$15.96 ,2
1/1/2020 0:00,617983,306,842,10,$0 ,0,$215.20 ,8,$109.68 ,$13.71 ,$26.90 ,$0 ,0
1/1/2020 0:00,658805,306,1398,10,$57.98 ,2,$631.98 ,24,$293.26 ,$13.33 ,$28.99 ,$63.78 ,11
1/1/2020 0:00,690814,306,2511,10,$0 ,0,$648.79 ,160,$331.20 ,$2.07 ,$4.06 ,$0.81 ,1
1/1/2020 0:00,721496,306,668,10,$0 ,0,"$1,146.60 ",8,$540.80 ,$67.60 ,$147 ,$29.40 ,1
1/1/2020 0:00,723833,306,173,10,$0 ,0,$683.24 ,8,$366.64 ,$45.83 ,$89.90 ,$35.96 ,2
1/1/2020 0:00,775585,306,777,10,$13.90 ,1,$111.20 ,8,$49.63 ,$7.09 ,$13.90 ,$0 ,0
1/1/2020 0:00,787510,306,1444,10,$0 ,0,"$1,656 ",8,$846.16 ,$105.77 ,$230 ,$184 ,4
1/1/2020 0:00,802140,306,223,10,$579 ,1,"$4,400.40 ",8,"$1,863.82 ",$266.26 ,$579 ,$231.60 ,2
1/1/2020 0:00,814765,306,888,10,$0 ,0,$380 ,8,$203.92 ,$25.49 ,$50 ,$20 ,2
1/1/2020 0:00,883167,306,154,10,$469.97 ,1,"$3,571.77 ",8,"$1,512.84 ",$216.12 ,$469.97 ,$187.99 ,2
1/1/2020 0:00,884905,306,694,10,$0 ,0,"$1,550.40 ",16,$832 ,$52 ,$102 ,$81.60 ,4
1/1/2020 0:00,906205,306,729,10,$0 ,0,$871.20 ,8,$445.12 ,$55.64 ,$121 ,$96.80 ,4
1/1/2020 0:00,941731,306,711,10,$0 ,0,"$1,033.60 ",8,$500.32 ,$62.54 ,$136 ,$54.40 ,2
1/1/2020 0:00,989641,306,261,10,$0 ,0,"$2,872.80 ",8,"$1,467.92 ",$183.49 ,$399 ,$319.20 ,4
1/1/2020 0:00,1085261,306,348,10,$0 ,0,"$11,673.20 ",16,"$5,577.28 ",$348.58 ,$758 ,$454.80 ,3
1/1/2020 0:00,1106798,306,663,10,$0 ,0,"$1,785.60 ",8,$657.36 ,$82.17 ,$248 ,$198.40 ,4
1/1/2020 0:00,1161125,306,1622,10,$0 ,0,"$5,212.20 ",24,"$1,741.44 ",$72.56 ,$219 ,$43.80 ,1
1/1/2020 0:00,1194378,306,1330,10,$22.99 ,1,$183.92 ,8,$73.99 ,$10.57 ,$22.99 ,$0 ,0
1/1/2020 0:00,1199497,306,932,10,$0 ,0,$429 ,8,$224.32 ,$28.04 ,$55 ,$11 ,1
1/1/2020 0:00,1220193,306,124,10,$0 ,0,"$2,015.93 ",8,"$1,030.08 ",$128.76 ,$279.99 ,$223.99 ,4
1/1/2020 0:00,1236191,306,449,10,$0 ,0,"$5,584 ",16,"$2,567.84 ",$160.49 ,$349 ,$0 ,0
1/1/2020 0:00,1277447,306,750,10,$0 ,0,$72.20 ,8,$34.96 ,$4.37 ,$9.50 ,$3.80 ,2
1/1/2020 0:00,1305867,306,292,10,$0 ,0,"$3,700 ",8,"$1,839.44 ",$229.93 ,$500 ,$300 ,3
1/1/2020 0:00,1317873,306,184,10,$0 ,0,$712.80 ,8,$364.24 ,$45.53 ,$99 ,$79.20 ,4
1/1/2020 0:00,1384633,306,708,10,$0 ,0,$608.40 ,8,$318.16 ,$39.77 ,$78 ,$15.60 ,1
1/1/2020 0:00,1456926,306,246,10,$329 ,1,"$5,000.80 ",16,"$2,515.95 ",$167.73 ,$329 ,$263.20 ,4
1/1/2020 0:00,1562395,306,266,10,$0 ,0,"$2,332.20 ",8,"$1,219.52 ",$152.44 ,$299 ,$59.80 ,1
1/1/2020 0:00,1684556,306,719,10,$0 ,0,"$1,778.40 ",8,$604.32 ,$75.54 ,$228 ,$45.60 ,1
1/1/2020 0:00,1773503,306,247,10,$0 ,0,"$2,644.20 ",8,"$1,247.12 ",$155.89 ,$339 ,$67.80 ,1
1/1/2020 0:00,1884874,306,772,10,$0 ,0,$173.74 ,16,$97.12 ,$6.07 ,$11.90 ,$16.66 ,7
1/1/2020 0:00,1887339,306,194,10,$0 ,0,"$2,392 ",8,"$1,219.52 ",$152.44 ,$299 ,$0 ,0
1/1/2020 0:00,1970896,306,249,10,$199 ,1,"$3,024.80 ",16,"$1,521.90 ",$101.46 ,$199 ,$159.20 ,4
1/1/2020 0:00,2012238,306,1522,10,$0 ,0,"$2,964 ",8,"$1,007.20 ",$125.90 ,$380 ,$76 ,1
1/1/2020 0:00,2030339,306,871,10,$0 ,0,$150.91 ,8,$85.52 ,$10.69 ,$20.96 ,$16.77 ,4
1/1/2020 0:00,2104017,306,471,10,$0 ,0,$752.40 ,8,$403.76 ,$50.47 ,$99 ,$39.60 ,2
1/1/2020 0:00,2111111,306,1547,10,$0 ,0,"$3,723 ",16,"$1,876.32 ",$117.27 ,$255 ,$357 ,7
1/1/2020 0:00,2136412,306,794,10,$0 ,0,$180.88 ,16,$97.12 ,$6.07 ,$11.90 ,$9.52 ,4
1/1/2020 0:00,2180995,306,1438,10,$0 ,0,"$2,320 ",8,"$1,066.88 ",$133.36 ,$290 ,$0 ,0
1/1/2020 0:00,2192224,306,604,10,$499 ,1,"$7,884.20 ",16,"$3,816 ",$254.40 ,$499 ,$99.80 ,1
1/1/2020 0:00,2248029,306,895,10,$0 ,0,$317.15 ,8,$170.24 ,$21.28 ,$41.73 ,$16.69 ,2
1/1/2020 0:00,2272083,306,665,10,$0 ,0,"$1,509.60 ",16,$832 ,$52 ,$102 ,$122.40 ,6
1/1/2020 0:00,2339152,306,651,10,$0 ,0,"$1,740 ",16,$853.44 ,$53.34 ,$116 ,$116 ,5
1/1/2020 0:00,2403818,306,678,10,$0 ,0,$655.20 ,8,$371.12 ,$46.39 ,$91 ,$72.80 ,4
1/1/2020 0:00,2418487,306,452,10,$0 ,0,"$3,431.22 ",16,"$1,794.24 ",$112.14 ,$219.95 ,$87.98 ,2
1/1/2020 0:00,2419273,306,15,10,$0 ,0,$559.30 ,8,$285.76 ,$35.72 ,$77.68 ,$62.14 ,4
1/1/2020 0:00,2477738,306,1623,10,$0 ,0,"$1,664.40 ",8,$580.48 ,$72.56 ,$219 ,$87.60 ,2
1/1/2020 0:00,2510835,306,219,10,$0 ,0,"$12,784 ",16,"$4,235.52 ",$264.72 ,$799 ,$0 ,0
1/1/2020 0:00,2657545,306,1453,10,$0 ,0,"$1,857.60 ",8,$949.20 ,$118.65 ,$258 ,$206.40 ,4
1/1/2020 0:00,2672833,306,514,10,$0 ,0,$524.40 ,8,$182.88 ,$22.86 ,$69 ,$27.60 ,2
1/1/2020 0:00,2795828,306,739,10,$0 ,0,"$1,746.40 ",8,$625.52 ,$78.19 ,$236 ,$141.60 ,3
1/1/2020 0:00,2802813,306,1483,10,$0 ,0,"$2,152 ",8,$989.60 ,$123.70 ,$269 ,$0 ,0
1/1/2020 0:00,2814771,306,1634,10,$0 ,0,$79.92 ,8,$40.72 ,$5.09 ,$9.99 ,$0 ,0
1/1/2020 0:00,2895786,306,1583,10,$0 ,0,$102.79 ,8,$51.12 ,$6.39 ,$13.89 ,$8.33 ,3
1/1/2020 0:00,3009066,306,225,10,$0 ,0,"$5,312.40 ",8,"$2,571.52 ",$321.44 ,$699 ,$279.60 ,2
1/1/2020 0:00,3024905,306,1615,10,$0 ,0,"$2,087.93 ",8,$768.64 ,$96.08 ,$289.99 ,$231.99 ,4
1/1/2020 0:00,3045219,306,707,10,$0 ,0,$709.80 ,8,$371.12 ,$46.39 ,$91 ,$18.20 ,1
1/1/2020 0:00,3147823,306,259,10,$0 ,0,"$2,434.60 ",8,"$1,341.84 ",$167.73 ,$329 ,$197.40 ,3
1/1/2020 0:00,3205002,306,320,10,$0 ,0,"$5,312.40 ",8,"$2,571.52 ",$321.44 ,$699 ,$279.60 ,2
1/1/2020 0:00,3251041,306,1650,10,$0 ,0,"$6,495.78 ",24,"$2,305.92 ",$96.08 ,$289.99 ,$463.98 ,8
1/1/2020 0:00,3269994,306,1353,10,$0 ,0,$388.66 ,16,$198.56 ,$12.41 ,$26.99 ,$43.18 ,8
1/1/2020 0:00,3277192,306,808,10,$0 ,0,$95.83 ,8,$52.80 ,$6.60 ,$12.95 ,$7.77 ,3
1/1/2020 0:00,3379107,306,575,10,"$2,295 ",1,"$54,621 ",24,"$17,488.74 ",$760.38 ,"$2,295 ",$459 ,1
1/1/2020 0:00,13969,309,192,10,$0 ,0,"$4,432.60 ",8,"$2,203.68 ",$275.46 ,$599 ,$359.40 ,3
1/1/2020 0:00,49618,309,1376,10,$0 ,0,$229.40 ,8,$82.16 ,$10.27 ,$31 ,$18.60 ,3
1/1/2020 0:00,71511,309,2488,10,$0 ,0,"$2,398.40 ",160,"$1,222.40 ",$7.64 ,$14.99 ,$0 ,0
1/1/2020 0:00,201962,309,70,10,$0 ,0,$354.83 ,8,$176.40 ,$22.05 ,$47.95 ,$28.77 ,3
1/1/2020 0:00,285547,309,1505,10,$230 ,1,"$1,840 ",8,$740.39 ,$105.77 ,$230 ,$0 ,0
1/1/2020 0:00,464145,309,941,10,$0 ,0,$335.92 ,8,$171.28 ,$21.41 ,$41.99 ,$0 ,0
1/1/2020 0:00,493774,309,210,10,$0 ,0,"$2,392 ",8,"$1,219.52 ",$152.44 ,$299 ,$0 ,0
1/1/2020 0:00,572910,309,399,10,$0 ,0,"$4,312.80 ",8,"$2,203.68 ",$275.46 ,$599 ,$479.20 ,4
1/1/2020 0:00,716905,309,822,10,$0 ,0,$206.46 ,8,$102.64 ,$12.83 ,$27.90 ,$16.74 ,3
1/1/2020 0:00,798137,309,613,10,$0 ,0,"$10,345.20 ",16,"$5,143.04 ",$321.44 ,$699 ,$838.80 ,6
1/1/2020 0:00,807801,309,181,10,$0 ,0,"$1,032 ",8,$474.56 ,$59.32 ,$129 ,$0 ,0
1/1/2020 0:00,897100,309,772,10,$0 ,0,$85.68 ,8,$48.56 ,$6.07 ,$11.90 ,$9.52 ,4
